sep=,
"Location","Document URI","Text","Annotation","Contributor","Date"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","ex quo","64-65 ex quo...rapina <Ov. am. 2,11,1-2> N R-S U schetliasmos fréquent contre le 1er voyage en mer (Argo)","Lavinia Milic","02 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","puppis Pagasaea","65 puppis Pegasaea <Ov. met. 7,1> N D U T  <Ov. met. 13,24> N D U","Lavinia Milic","02 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","maiestatemque","64 maiestatemque <Ov. met. 4,540> N","Lavinia Milic","02 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","quos gemitus","68 quos gemitus daturus <Verg. Aen. 4,409> N D R-S quosve dabas gemitus Ici ce sont les pleurs de Didon (causés indirectement par le rapt d'Hélène car: rapt --> destruction deTroie --> départ d'Enée --> arrivée à Carthage)
cf. différence du temps (futur/ impf)
<Verg. Aen. 6,872-873> U <Ov. her. 5,120> U <Ov. her. 11,30> T mais sens différent (ici 'pousser de gémissemnets', là 'provoquer des gémissements')","Lavinia Milic","02 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.317.xml","gaudia palmae","69 gaudia palmae < Verg. Aen. 5,70> N D praemia palmae cf. apparat","Lavinia Milic","02 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","obrue puppes","72 obrue puppes < Verg. Aen. 1,69> N R-S U","Lavinia Milic","02 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml"," fas sit","73 fas sit <Stat. Theb. 11,162> N
<Verg. Aen. 5,800-801> U","Lavinia Milic","02 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml"," laniata genas","77 laniata genas <Verg. Aen. 12,606-607> N D R-S U réaction de Lavinia à la nouvelle du suicide de sa mère
<Ov. met. 11,681> R-S","Lavinia Milic","02 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","pectore nudo","77 pectore nudo <Stat. Theb. 7,481> N D U <Stat. Theb.11,418-419> N D R-S U
<Ov. met. 3,178> <Ov. met. 9,237>  R-S Néréides plus ou moins dénudées","Lavinia Milic","02 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.319.xml","dictisque ita mulcet amicis","79 dictisque ita mulcet amicis <Stat. Theb. 3,294> N D  U hémistiche identique (situation semblable: Mars ve calmer par ses mots Vénus)
<Stat. Theb. 3,293-294> R-S
<Verg. Aen. 2,147> N D R-S  U dictisque ita fatur amicis (Priam s'adresse à Sinon) <Verg. Aen. 5,770> D R-S U <Verg. Aen. 8,126> D R-S U <Verg. Aen. 10,466> D R-S <Stat. Theb. 1,478> <Stat. Theb. 3,178> D N U
<Verg. 5,816> R-S U
<Verg. Aen. 1,153> U <Verg. Aen. 1,197> U <Ov. met. 1,390-391> U","Lavinia Milic","02 Mar 2015"
