sep=,
"Location","Document URI","Text","Annotation","Contributor","Date"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","meus quaeretur","37 meus quaeretur <Ov. am. 3,1,6> T ? Ovide  cherche l'inspiration poétique et voit venir vers lui l'Elégie et la Tragédie","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","meus quaeretur","37 meus quaeretur <Ov. am. 3,1,6> T ? Ovide  cherche l'inspiration poétique et voit venir vers lui l'Elégie et la Tragédie","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","vera locutum","32 vera locutum <Ov. her. 16,60> T Pâris rapporte à Hélène l'épisode du jugement des déesses","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","vera locutum","32 vera locutum <Ov. her. 16,60> T Pâris rapporte à Hélène l'épisode du jugement des déesses","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","petit","31 petit classis <Ov. her. 1,5> T Contexte: Pénélope aurait souhaité que Pâris soit enseveli sous les flots","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","petit","31 petit classis <Ov. her. 1,5> T Contexte: Pénélope aurait souhaité que Pâris soit enseveli sous les flots","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","cum ","25 cum Idaeos <Ov. her. 19,177-178> T Pâris. Contexte semblable: présages funestes d'Héro","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","cum ","25 cum Idaeos <Ov. her. 19,177-178> T Pâris. Contexte semblable: présages funestes d'Héro","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","cum ","25 cum Idaeos <Ov. her. 19,177-178> référence à Pâris et au rapt. Contexte semblable : Héro a un rêve prémoniteur de malheur","Lavinia Milic","09 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.315.xml","cum ","25 cum Idaeos <Ov. her. 19,177-178> référence à Pâris et au rapt. Contexte semblable : Héro a un rêve prémoniteur de malheur","Lavinia Milic","09 Mar 2015"
