sep=,
"Location","Document URI","Text","Annotation","Contributor","Date"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.321.xml","to know herbs that bring health","cf. Stat. silv. 1,4,98-99 référence à la compétence médicale de Chiron ","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","in limine primo","119 in limine primo <Verg. Aen. 2,485> <Verg. Aen. 6,427>  <Verg. Aen. 11,423> N R-S
<Stat. Theb. 2,314> <Stat. Theb. 10,496> N R-S formulaire","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","in limine primo","119 in limine primo <Verg. Aen. 2,485> <Verg. Aen. 6,427>  <Verg. Aen. 11,423> N R-S
<Stat. Theb. 2,314> <Stat. Theb. 10,496> N R-S formulaire","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","ungula campo","123 ungula campo <Verg. Aen. 8,596> N R-S <Verg. Aen. 11,875> N contexte guerrier dans Virgile, antinomie recherchée?
<Stat. Theb. 6,401> N course de chars <Stat. Theb. 6,459> N course de chars <Stat. Theb. 12,656> N R-S déplacement hostile contre Thèbes","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","ungula campo","123 ungula campo <Verg. Aen. 8,596> N R-S <Verg. Aen. 11,875> N contexte guerrier dans Virgile, antinomie recherchée?
<Stat. Theb. 6,401> N course de chars <Stat. Theb. 6,459> N course de chars <Stat. Theb. 12,656> N R-S déplacement hostile contre Thèbes","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","demissus in armos","124 demissus in armos <Ov. met. 10,112> N bijoux autour du cou d'un cerf ? cf. v. 111 late patentibus altas umbras /Ach. 1,111
<Stat. Theb. 6,502> N expression opposée (course de chars)","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","demissus in armos","124 demissus in armos <Ov. met. 10,112> N bijoux autour du cou d'un cerf ? cf. v. 111 late patentibus altas umbras /Ach. 1,111
<Stat. Theb. 6,502> N expression opposée (course de chars)","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","Iamdudum tacito lustrat Thetis omnia visu","126 <Verg. Aen. 5,27> <Verg. Aen. 11,763> <Verg. Aen. 10,447> N
""collage di luoghi virgiliani"" N ad v.
<Ov. met. 7,366> N <Stat. Theb. 5,546> N","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","Iamdudum tacito lustrat Thetis omnia visu","126 <Verg. Aen. 5,27> <Verg. Aen. 11,763> <Verg. Aen. 10,447> N
""collage di luoghi virgiliani"" N ad v.
<Ov. met. 7,366> N <Stat. Theb. 5,546> N","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","mea pignora","127 mea pignora <Stat. Theb. 1,87> N fils d'Oedipe","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","mea pignora","127 mea pignora <Stat. Theb. 1,87> N fils d'Oedipe","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","signa deum","130 signa deum <Ov. rem. 706> N
cf. 705-706 Phoebus adest: sonuere lyrae, sonuere pharetrae;/
Signa deum nosco per sua: Phoebus adest en relation à la première comparaison du poème Achille / Phoebus","Lavinia Milic","10 Mar 2015"
"STATIUS, Achilleid","/statius-achilleid/2004/pb_LCL498.323.xml","signa deum","130 signa deum <Ov. rem. 706> N
cf. 705-706 Phoebus adest: sonuere lyrae, sonuere pharetrae;/
Signa deum nosco per sua: Phoebus adest en relation à la première comparaison du poème Achille / Phoebus","Lavinia Milic","10 Mar 2015"
